label;text
neu;RT @HPC_Guru: LINQ to #HPC: #Microsoft closes in on delivering its own #Hadoop competitor http://t.co/rsRmJPob #dryad #BigData via @mary ...
neg;Hello again iPhone 4!!! Thank you @apple! Although this should have never broken in the first place! #tsk
pos;Hello again iPhone 4!!! Thank you @apple! Although this should have never broken in the first place! #tsk
pos;Hello again iPhone 4!!! Thank you @apple! Although this should have never broken in the first place! #tsk
pos;Hello again iPhone 4!!! Thank you @apple! Although this should have never broken in the first place! #tsk
neg;#twitter still not showin my mothafuckin #retweets . .
neg;#twitter still not showin my mothafuckin #retweets . .
neg;#twitter still not showin my mothafuckin #retweets . .
neg;#twitter still not showin my mothafuckin #retweets . .
irr;que como #FACEBOOK ya paso de moda AHORS TODA A PLEBE SE VIENE A #twitter ¬¬
irr;que como #FACEBOOK ya paso de moda AHORS TODA A PLEBE SE VIENE A #twitter ¬¬
irr;que como #FACEBOOK ya paso de moda AHORS TODA A PLEBE SE VIENE A #twitter ¬¬
irr;que como #FACEBOOK ya paso de moda AHORS TODA A PLEBE SE VIENE A #twitter ¬¬
irr;#Microsoft Engineer (VM Ware) 19/10/2011 #Vacatures #Carrière. http://t.co/Jct2ahOe Bedrijfsprofiel: Microsoft Engineer Microsoft
neu;#Microsoft Engineer (VM Ware) 19/10/2011 #Vacatures #Carrière. http://t.co/Jct2ahOe Bedrijfsprofiel: Microsoft Engineer Microsoft
neu;#Microsoft Engineer (VM Ware) 19/10/2011 #Vacatures #Carrière. http://t.co/Jct2ahOe Bedrijfsprofiel: Microsoft Engineer Microsoft
neu;#Microsoft Engineer (VM Ware) 19/10/2011 #Vacatures #Carrière. http://t.co/Jct2ahOe Bedrijfsprofiel: Microsoft Engineer Microsoft
irr;My #twitter age is 1 year 325 days 10 hours 18 minutes 7 seconds. Find out yours at http://t.co/0zAtZhKP #twittertime
neu;My #twitter age is 1 year 325 days 10 hours 18 minutes 7 seconds. Find out yours at http://t.co/0zAtZhKP #twittertime
neu;My #twitter age is 1 year 325 days 10 hours 18 minutes 7 seconds. Find out yours at http://t.co/0zAtZhKP #twittertime
neu;My #twitter age is 1 year 325 days 10 hours 18 minutes 7 seconds. Find out yours at http://t.co/0zAtZhKP #twittertime
irr;Tan linda #MiN' me arreglo el #Twitter de nuevoooo!! ♥
irr;Tan linda #MiN' me arreglo el #Twitter de nuevoooo!! ♥
irr;Tan linda #MiN' me arreglo el #Twitter de nuevoooo!! ♥
irr;Tan linda #MiN' me arreglo el #Twitter de nuevoooo!! ♥
neg;How an email #hacker ruined my life and then tried to sell it back to me http://t.co/ixquAT2l via @guardian #privacy #fb #gmail #google
neg;How an email #hacker ruined my life and then tried to sell it back to me http://t.co/ixquAT2l via @guardian #privacy #fb #gmail #google
neg;How an email #hacker ruined my life and then tried to sell it back to me http://t.co/iquAT2l via @guardian #privacy #fb #gmail #google
neu;How an email #hacker ruined my life and then tried to sell it back to me http://t.co/ixquAT2l via @guardian #privacy #fb #gmail #google
irr;Good night #Twitter Off(:
neu;Good night #Twitter Off(:
neu;Good night #Twitter Off(:
neu;Good night #Twitter Off(:
irr;Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/Mg0iFSAo #microsoft #tecnologia #tic #omnitouch
irr;Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/Mg0iFSAo #microsoft #tecnologia #tic #omnitouch
irr;Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/Mg0iFSAo #microsoft #tecnologia #tic #omnitouch
irr;Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/Mg0iFSAo #microsoft #tecnologia #tic #omnitouch
pos;Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp
pos;Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp
pos;Said to have laid out the net 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DklUBp
pos;Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp
neu;#Android Ice Cream Sandwich features face-recognition to unlock your phone no more entering a pin or password #fb #google
neu;#Android Ice Cream Sandwich features face-recognition to unlock your phone no more entering a pin or password #fb #google
neu;#Android Ice Cream Sandwich features face-recognition to unlock your phone no more entering a pin or password #fb #google
neu;#Android Ice Cream Sandwich features face-recognition to unlock your phone no more entering a pin or password #fb #google
irr; 4 mln iPhones verkocht in eerste weekend: http://t.co/1pPZz1oX (via @apple)
irr; 4 mln iPhones verkocht in eerste weekend: http://t.co/1pPZz1oX (via @apple)
irr; 4 mln iPhones verkocht in eerste weekend: http://t.co/1pPZz1o (via @apple)
irr; 4 mln iPhones verkocht in eerste weekend: http://t.co/1pPZz1oX (via @apple)
irr;IMEに秋田弁辞書なんてあったらおもしろいのに #Akita #IME #Microsoft
irr;IMEに秋田弁辞書なんてあったらおもしろいのに #Akita #IME #Microsoft
irr;IMEに秋田弁辞書なんてあったらおもしろいのに #Akita #IME #Microsoft
irr;IMEに秋田弁辞書なんてあったらおもしろいのに #Akita #IME #Microsoft
pos;this reader button for safari is perfect for fic @apple #ios5 #stevejobsday
pos;this reader button for safari is perfect for fic @apple #ios5 #stevejobsday
pos;this reader button for safari is perfect for fic @apple #ios5 #stevejobsday
pos;this reader button for safari is perfect for fic @apple #ios5 #stevejobsday
neu;#Microsoft is working with local Thai partner to show how to apply a location-based IT system to address flood crisis (Bangkok Post)
neu;#Microsoft is working with local Thai partner to show how to apply a location-based IT system to address flood crisis (Bangkok Post)
neu;#Microsoft is working with local Thai partner to show how to apply a location-based IT system to address flood crisis (Bangkok Post)
pos;#Microsoft is working with local Thai partner to show how to apply a location-based IT system to address flood crisis (Bangkok Post)
irr;Spotify lanza aplicación para BlackBerry http://t.co/Sgsy2bw0 #web #microsoft #tecnologia #web
irr;Spotify lanza aplicación para BlackBerry http://t.co/Sgsy2bw0 #web #microsoft #tecnologia #web
irr;Spotify lanza aplicación para BlackBerry http://t.co/Sgsy2bw0 #web #microsoft #tecnologia #web
irr;Spotify lanza aplicación para BlackBerry http://t.co/Sgsy2bw0 #web #microsoft #tecnologia #web
irr;Minori investimenti e maggiore efficienza con le Soluzioni #Cloud #Microsoft - Brescia 9 novembre -- http://t.co/6gq6frlk
irr;Minori investimenti e maggiore efficienza con le Soluzioni #Cloud #Microsoft - Brescia 9 novembre -- http://t.co/6gq6frlk
irr;Minori investimenti e maggiore efficienza con le Soluzioni #Cloud #Microsoft - Brescia 9 novembre -- http://t.co/6gq6frlk
irr;Minori investimenti e maggiore efficienza con le Soluzioni #Cloud #Microsoft - Brescia 9 novembre -- http://t.co/6gq6frlk
neu;#microsoft ‘People-Centric’ Windows Phone 7.5 Update Released http://t.co/oImNAkVf
neu;#microsoft ‘People-Centric’ Windows Phone 7.5 Update Released http://t.co/oImNAkVf
neu;#microsoft ‘People-Centric’ Windows Phone 7.5 Update Released http://t.co/oImNAkVf
neu;#microsoft ‘People-Centric’ Windows Phone 7.5 Update Released http://t.co/oImNAkVf
irr;VIDEO: Een online check-out in een webwinkel in ‘In Real Life’ #google #webshop http://t.co/kGw54MaC
irr;VIDEO: Een online check-out in een webwinkel in ‘In Real Life’ #google #webshop http://t.co/kGw54MaC
irr;VIDEO: Een online check-out in een webwinkel in ‘In Real Life’ #google #webshop http://t.co/kGw54MaC
irr;VIDEO: Een online check-out in een webwinkel in ‘In Real Life’ #google #webshop http://t.co/kGw54MaC
neg;@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!
neg;@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!
neu;@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!
neu;@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!
irr;“@Blue_Chipperz: This nigga need to go to #Twitter Jail”DAAAYUM DOG !! lOl
neg;“@Blue_Chipperz: This nigga need to go to #Twitter Jail”DAAAYUM DOG !! lOl
neu;“@Blue_Chipperz: This nigga need to go to #Twitter Jail”DAAAYUM DOG !! lOl
neu;“@Blue_Chipperz: This nigga need to go to #Twitter Jail”DAAAYUM DOG !! lOl
neu;Here's what we know about the #GalaxyNexus http://t.co/7bYXbQVY #google #android
neu;Here's what we know about the #GalaxyNexus http://t.co/7bYXbQVY #google #android
neu;Here's what we know about the #GalaxyNexus http://t.co/7bYXbQVY #google #android
neu;Here's what we know about the #GalaxyNexus http://t.co/7bYXbQVY #google #android
neu;A Child’s-Eye View Of #Microsoft’s #Kinect For #Kids http://t.co/mnamu0xF
neu;A Child’s-Eye View Of #Microsoft’s #Kinect For #Kids http://t.co/mnamu0xF
neu;A Child’s-Eye View Of #Microsoft’s #Kinect For #Kids http://t.co/mnamu0xF
neu;A Child’s-Eye View Of #Microsoft’s #Kinect For #Kids http://t.co/mnamu0xF
neu;Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online #Office365 #CRM #Azure. http://t.co/o35vv1wt
neu;Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online #Office365 #CRM #Azure. http://t.co/o35vv1wt
pos;Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online #Office365 #CRM #Azure. http://t.co/o35vv1wt
neu;Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online #Office365 #CRM #Azure. http://t.co/o35vv1wt
pos;Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF  @Apple #sm #HR #NEHRA
neu;Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF  @Apple #sm #HR #NEHRA
neu;Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF  @Apple #sm #HR #NEHRA
neu;Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF  @Apple #sm #HR #NEHRA
neg;#Twitter ain't showing my current mentions or my tweets retweeted #Ughh
neg;#Twitter ain't showing my current mentions or my tweets retweeted #Ughh
neg;#Twitter ain't showing my current mentions or my tweets retweeted #Ughh
neg;#Twitter ain't showing my current mentions or my tweets retweeted #Ughh
irr;RT @martijnkoster: Zeer leerzame dag vandaag #redhat en #microsoft. Morgenvroeg naar #tallgrass voor de nieuwste technieken op glasvezel ...
irr;RT @martijnkoster: Zeer leerzame dag vandaag #redhat en #microsoft. Morgenvroeg naar #tallgrass voor de nieuwste technieken op glasvezel ...
irr;RT @martijnkoster: Zeer leerzame dag vandaag #redhat en #microsoft. Morgenvroeg naar #tallgrass voor de nieuwste technieken op glasvezel ...
irr;RT @martijnkoster: Zeer leerzame dag vandaag #redhat en #microsoft. Morgenvroeg naar #tallgrass voor de nieuwste technieken op glasvezel ...
neg;RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...
neg;RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...
neu;RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...
neg;RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...
irr;In arrivo per le ore 10 circa un articolo sui software per Mac. Non perdetevelo! #RT via @Apple Tribù
irr;In arrivo per le ore 10 circa un articolo sui software per Mac. Non perdetevelo! #RT via @Apple Tribù
irr;In arrivo per le ore 10 circa un articolo sui software per Mac. Non perdetevelo! #RT via @Apple Tribù
irr;In arrivo per le ore 10 circa un articolo sui software per Mac. Non perdetevelo! #RT via @Apple Tribù
pos;"Ballmer also said that the company has a """"variety of different ways"""" to respond to Hangouts the group ... http://t.co/brBjtB86 #Google+"
irr;"Ballmer also said that the company has a """"variety of different ways"""" to respond to Hangouts the group ... http://t.co/brBjtB86 #Google+"
pos;"Ballmer also said that the company has a """"variety of different ways"""" to respond to Hangouts the group ... http://t.co/brBjtB86 #Google+"
pos;"Ballmer also said that the company has a """"variety of different ways"""" to respond to Hangouts the group ... http://t.co/brBjtB86 #Google+"
neu;Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!
irr;Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!
irr;Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!
irr;Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!
pos;@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista
neu;@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista
neu;@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista
neu;@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista
pos;Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 21
neu;Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 21
neu;Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 21
neu;Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 21
pos;So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.
pos;So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.
pos;So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.
pos;So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.
pos;Mmmm Ice Cream Sandwich #Android #Google
pos;Mmmm Ice Cream Sandwich #Android #Google
neu;Mmmm Ice Cream Sandwich #Android #Google
pos;Mmmm Ice Cream Sandwich #Android #Google
pos;#Google releases the latest version of #Android 4.0 #IceCreamSandwich http://t.co/fB7y5E1e
neu;#Google releases the latest version of #Android 4.0 #IceCreamSandwich http://t.co/fB7y5E1e
neu;#Google releases the latest version of #Android 4.0 #IceCreamSandwich http://t.co/fB7y5E1e
neu;#Google releases the latest version of #Android 4.0 #IceCreamSandwich http://t.co/fB7y5E1e
pos;Today very cheap for 2198597 Icemaker.And Free shipping for 2198597 Icemaker too. http://t.co/6CLkWAiO@French @Apple @Peeler
irr;Today very cheap for 2198597 Icemaker.And Free shipping for 2198597 Icemaker too. http://t.co/6CLkWAiO@French @Apple @Peeler
neu;Today very cheap for 2198597 Icemaker.And Free shipping for 2198597 Icemaker too. http://t.co/6CLkWAiO@French @Apple @Peeler
neu;Today very cheap for 2198597 Icemaker.And Free shipping for 2198597 Icemaker too. http://t.co/6CLkWAiO@French @Apple @Peeler
neu;Bout to tweet about tweeting #twitter #Seahawkswag
irr;Bout to tweet about tweeting #twitter #Seahawkswag
irr;Bout to tweet about tweeting #twitter #Seahawkswag
irr;Bout to tweet about tweeting #twitter #Seahawkswag
neu;What’s new in the #Microsoft world after #bldwin? Find out at #DevReach in Europe. Register at
neu;What’s new in the #Microsoft world after #bldwin? Find out at #DevReach in Europe. Register at
neu;What’s new in the #Microsoft world after #bldwin? Find out at #DevReach in Europe. Register at
neu;What’s new in the #Microsoft world after #bldwin? Find out at #DevReach in Europe. Register at
irr;Definitivní: #Skype pod #Microsoft. Co to pro nás znamená? - http://t.co/L5f00xew
irr;Definitivní: #Skype pod #Microsoft. Co to pro nás znamená? - http://t.co/L5f00xew
